company_id,company_name,sector,year,operating_cash_flow,investing_cash_flow,financing_cash_flow,borrowings,borrowing_change,capital_allocation_pattern
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2021.0,48205.0,-27286.0,-24910.0,162785.0,14557.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2022.0,55017.0,-41478.0,-15203.0,169678.0,6893.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2023.0,65325.0,-39232.0,-24470.0,226020.0,56342.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2024.0,78898.0,-51089.0,-27778.0,225541.0,-479.0,Reinvestment + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2013.0,1759.0,-1113.0,472.0,2698.0,,Growth + External Financing
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2014.0,4512.0,-868.0,523.0,4693.0,1995.0,Growth + External Financing
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2015.0,821.0,650.0,-3543.0,1889.0,-2804.0,Cash Generation + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2016.0,374.0,23.0,-122.0,211.0,-1678.0,Cash Generation + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2017.0,560.0,-565.0,-468.0,156.0,-55.0,Reinvestment + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2018.0,989.0,961.0,-667.0,110.0,-46.0,Cash Generation + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2019.0,-3860.0,1919.0,-32.0,2598.0,2488.0,Mixed
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2020.0,-2892.0,1877.0,1622.0,5080.0,2482.0,Financing Supported
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2021.0,560.0,-42.0,-394.0,4951.0,-129.0,Reinvestment + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2022.0,660.0,-1118.0,-329.0,4830.0,-121.0,Reinvestment + Deleveraging
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2023.0,-741.0,1480.0,89.0,5454.0,624.0,Financing Supported
BHEL,"Bharat Heavy Electricals Limited
",Industrials,2024.0,-3713.0,1331.0,2656.0,9128.0,3674.0,Financing Supported
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2012.0,871.0,-824.0,-156.0,230.0,,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2013.0,1057.0,-846.0,-238.0,183.0,-47.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2015.0,1396.0,-1183.0,-237.0,111.0,-72.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2016.0,1318.0,-995.0,-356.0,50.0,-61.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2017.0,1457.0,1246.0,-2670.0,0.0,-50.0,Cash Generation + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2018.0,1729.0,-1170.0,-325.0,0.0,0.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2019.0,593.0,1766.0,-2531.0,0.0,0.0,Cash Generation + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2020.0,1336.0,-873.0,-399.0,74.0,74.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2021.0,835.0,-463.0,-338.0,54.0,-20.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2022.0,271.0,-33.0,-383.0,73.0,19.0,Reinvestment + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2023.0,1214.0,262.0,-1239.0,53.0,-20.0,Cash Generation + Deleveraging
BOSCHLTD,Bosch Ltd,Consumer Discretionary,2024.0,1253.0,283.0,-1452.0,31.0,-22.0,Cash Generation + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2013.0,5926.0,-3604.0,-846.0,33157.0,,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2014.0,9588.0,-6881.0,-3736.0,33152.0,-5.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2015.0,20742.0,-10536.0,-9792.0,25492.0,-7660.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2016.0,11119.0,-9233.0,-1332.0,23388.0,-2104.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2017.0,9041.0,-15274.0,4804.0,35725.0,12337.0,Growth + External Financing
BPCL,Bharat Petroleum Corporation Ltd,Energy,2018.0,11068.0,-7066.0,-4218.0,37659.0,1934.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2019.0,10157.0,-10451.0,207.0,44839.0,7180.0,Growth + External Financing
BPCL,Bharat Petroleum Corporation Ltd,Energy,2020.0,7881.0,-11135.0,3583.0,65476.0,20637.0,Growth + External Financing
BPCL,Bharat Petroleum Corporation Ltd,Energy,2021.0,23455.0,-2474.0,-13981.0,54532.0,-10944.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2022.0,20336.0,-8138.0,-17672.0,64534.0,10002.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2023.0,12466.0,-7806.0,-4402.0,69376.0,4842.0,Reinvestment + Deleveraging
BPCL,Bharat Petroleum Corporation Ltd,Energy,2024.0,35936.0,-10521.0,-25427.0,58880.0,-10496.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2013.0,320.0,28.0,-378.0,380.0,,Cash Generation + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2014.0,671.0,-246.0,-357.0,150.0,-230.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2015.0,584.0,-450.0,-181.0,145.0,-5.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2016.0,959.0,-705.0,-246.0,131.0,-14.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2017.0,441.0,-150.0,-295.0,125.0,-6.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2018.0,1249.0,-957.0,-232.0,201.0,76.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2019.0,1156.0,-852.0,-353.0,156.0,-45.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2020.0,1485.0,-1526.0,58.0,1538.0,1382.0,Growth + External Financing
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2021.0,1876.0,433.0,-2242.0,2122.0,584.0,Cash Generation + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2022.0,1300.0,914.0,-2246.0,2481.0,359.0,Cash Generation + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2023.0,2526.0,-1507.0,-1028.0,2997.0,516.0,Reinvestment + Deleveraging
BRITANNIA,Britannia Industries Ltd,Consumer Staples,2024.0,2573.0,477.0,-2830.0,2754.0,-243.0,Cash Generation + Deleveraging
CANBK,Canara Bank,Financials,2013.0,8010.0,-435.0,-1043.0,376040.0,,Reinvestment + Deleveraging
CANBK,Canara Bank,Financials,2014.0,14244.0,-380.0,-3771.0,447913.0,71873.0,Reinvestment + Deleveraging
CANBK,Canara Bank,Financials,2015.0,6344.0,-1104.0,-1464.0,499488.0,51575.0,Reinvestment + Deleveraging
CANBK,Canara Bank,Financials,2016.0,9346.0,-443.0,-806.0,506712.0,7224.0,Reinvestment + Deleveraging
CANBK,Canara Bank,Financials,2017.0,2575.0,-476.0,124.0,534858.0,28146.0,Growth + External Financing
CANBK,Canara Bank,Financials,2018.0,-11120.0,-487.0,2865.0,563756.0,28898.0,Financing Supported
CANBK,Canara Bank,Financials,2019.0,18237.0,-745.0,-1185.0,640166.0,76410.0,Reinvestment + Deleveraging
CANBK,Canara Bank,Financials,2020.0,-5289.0,-445.0,7792.0,668170.0,28004.0,Financing Supported
CANBK,Canara Bank,Financials,2021.0,59118.0,-1116.0,290.0,1060998.0,392828.0,Growth + External Financing
CANBK,Canara Bank,Financials,2022.0,919.0,-1429.0,4035.0,1132626.0,71628.0,Growth + External Financing
CANBK,Canara Bank,Financials,2023.0,-39978.0,-1156.0,445.0,1237160.0,104534.0,Financing Supported
CANBK,Canara Bank,Financials,2024.0,15046.0,-1750.0,-3834.0,1369780.0,132620.0,Reinvestment + Deleveraging
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2013.0,-3754.0,5.0,4067.0,15269.0,,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2014.0,-2447.0,-83.0,2749.0,18075.0,2806.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2015.0,-2264.0,-40.0,1819.0,19950.0,1875.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2016.0,-2809.0,-137.0,3031.0,22546.0,2596.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2017.0,-1468.0,-222.0,1692.0,24071.0,1525.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2018.0,-7926.0,-60.0,8009.0,38330.0,14259.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2019.0,-9317.0,-11.0,12191.0,50567.0,12237.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2020.0,-2075.0,-54.0,2452.0,55005.0,4438.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2021.0,-8848.0,-1746.0,8707.0,63730.0,8725.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2022.0,-5571.0,1640.0,5150.0,69174.0,5444.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2023.0,-27105.0,-2148.0,27466.0,97358.0,28184.0,Financing Supported
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,2024.0,-35683.0,-2855.0,38471.0,157943.0,60585.0,Financing Supported
CIPLA,"Cipla Ltd
",Healthcare,2013.0,1398.0,-2063.0,718.0,967.0,,Growth + External Financing
CIPLA,"Cipla Ltd
",Healthcare,2014.0,1563.0,-1265.0,-266.0,1248.0,281.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2015.0,1173.0,-950.0,165.0,1703.0,455.0,Growth + External Financing
CIPLA,"Cipla Ltd
",Healthcare,2016.0,1741.0,-4533.0,3104.0,5202.0,3499.0,Growth + External Financing
CIPLA,"Cipla Ltd
",Healthcare,2017.0,2382.0,-1304.0,-1326.0,4113.0,-1089.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2018.0,1463.0,-834.0,-385.0,4098.0,-15.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2019.0,1691.0,-1688.0,-349.0,4316.0,218.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2020.0,3068.0,114.0,-2949.0,2816.0,-1500.0,Cash Generation + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2021.0,3755.0,-2374.0,-1240.0,2014.0,-802.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2022.0,3326.0,-1858.0,-1600.0,1056.0,-958.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2023.0,3238.0,-2376.0,-958.0,803.0,-253.0,Reinvestment + Deleveraging
CIPLA,"Cipla Ltd
",Healthcare,2024.0,4134.0,-2982.0,-1200.0,461.0,-342.0,Reinvestment + Deleveraging
COALINDIA,Coal India Ltd,Materials,2013.0,9109.0,-1833.0,-7852.0,1305.0,,Reinvestment + Deleveraging
COALINDIA,Coal India Ltd,Materials,2014.0,14525.0,8580.0,-25350.0,178.0,-1127.0,Cash Generation + Deleveraging
COALINDIA,Coal India Ltd,Materials,2015.0,14382.0,894.0,-15026.0,408.0,230.0,Cash Generation + Deleveraging
COALINDIA,Coal India Ltd,Materials,2016.0,13154.0,8154.0,-19587.0,1199.0,791.0,Cash Generation + Deleveraging
COALINDIA,Coal India Ltd,Materials,2017.0,16461.0,455.0,-17598.0,3014.0,1815.0,Cash Generation + Deleveraging
COALINDIA,Coal India Ltd,Materials,2018.0,21115.0,-7747.0,-13564.0,1538.0,-1476.0,Reinvestment + Deleveraging
COALINDIA,Coal India Ltd,Materials,2019.0,16356.0,-7896.0,-10885.0,2210.0,672.0,Reinvestment + Deleveraging
COALINDIA,Coal India Ltd,Materials,2020.0,4977.0,1033.0,-4791.0,6434.0,4224.0,Cash Generation + Deleveraging
COALINDIA,Coal India Ltd,Materials,2021.0,10592.0,182.0,-8453.0,5884.0,-550.0,Cash Generation + Deleveraging
COALINDIA,Coal India Ltd,Materials,2022.0,41107.0,-25715.0,-13441.0,3514.0,-2370.0,Reinvestment + Deleveraging
COALINDIA,Coal India Ltd,Materials,2023.0,35734.0,-23465.0,-13704.0,4331.0,817.0,Reinvestment + Deleveraging
COALINDIA,Coal India Ltd,Materials,2024.0,18103.0,-4486.0,-13899.0,7816.0,3485.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2013.0,870.0,-622.0,-234.0,1151.0,,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2014.0,1098.0,-104.0,-804.0,708.0,-443.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2015.0,1047.0,-876.0,-417.0,734.0,26.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2016.0,1187.0,-730.0,-374.0,805.0,71.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2017.0,1227.0,-807.0,-339.0,975.0,170.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2018.0,1092.0,-541.0,-577.0,938.0,-37.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2019.0,1499.0,338.0,-1888.0,699.0,-239.0,Cash Generation + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2020.0,1614.0,-517.0,-1043.0,522.0,-177.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2021.0,2115.0,-1404.0,-613.0,509.0,-13.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2022.0,1802.0,-1273.0,-490.0,1030.0,521.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2023.0,1488.0,-583.0,-1035.0,1174.0,144.0,Reinvestment + Deleveraging
DABUR,Dabur India Ltd,Consumer Staples,2024.0,2013.0,-971.0,-1161.0,1752.0,578.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2013.0,480.0,-255.0,-231.0,33.0,,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2014.0,557.0,-305.0,-248.0,18.0,-15.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2015.0,826.0,-521.0,-303.0,27.0,9.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2016.0,1038.0,-406.0,-631.0,42.0,15.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2017.0,1150.0,-1140.0,2.0,36.0,-6.0,Growth + External Financing
DIVISLAB,Divis Laboratories Ltd,Healthcare,2018.0,776.0,-478.0,-314.0,63.0,27.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2019.0,954.0,-685.0,-246.0,106.0,43.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2020.0,1216.0,-83.0,-1091.0,39.0,-67.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2021.0,1947.0,75.0,-35.0,5.0,-34.0,Cash Generation + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2022.0,1912.0,-2195.0,-532.0,4.0,-1.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2023.0,2459.0,-2707.0,-797.0,4.0,0.0,Reinvestment + Deleveraging
DIVISLAB,Divis Laboratories Ltd,Healthcare,2024.0,1261.0,-269.0,-799.0,8.0,4.0,Reinvestment + Deleveraging
DLF,DLF Ltd,Real Estate,2013.0,2009.0,1995.0,-3951.0,26600.0,,Cash Generation + Deleveraging
DLF,DLF Ltd,Real Estate,2014.0,1468.0,3924.0,-4532.0,24133.0,-2467.0,Cash Generation + Deleveraging
DLF,DLF Ltd,Real Estate,2015.0,2037.0,98.0,-1547.0,24495.0,362.0,Cash Generation + Deleveraging
DLF,DLF Ltd,Real Estate,2016.0,2957.0,-818.0,-1929.0,25264.0,769.0,Reinvestment + Deleveraging
DLF,DLF Ltd,Real Estate,2017.0,-898.0,872.0,787.0,29202.0,3938.0,Financing Supported
DLF,DLF Ltd,Real Estate,2018.0,270.0,-2102.0,-232.0,17491.0,-11711.0,Reinvestment + Deleveraging
DLF,DLF Ltd,Real Estate,2019.0,2043.0,3.0,875.0,17222.0,-269.0,Strong Cash Generation
DLF,DLF Ltd,Real Estate,2020.0,356.0,6508.0,-9522.0,8103.0,-9119.0,Cash Generation + Deleveraging
DLF,DLF Ltd,Real Estate,2021.0,1460.0,150.0,-2184.0,6886.0,-1217.0,Cash Generation + Deleveraging
DLF,DLF Ltd,Real Estate,2022.0,2832.0,267.0,-3828.0,4182.0,-2704.0,Cash Generation + Deleveraging
DLF,DLF Ltd,Real Estate,2023.0,2375.0,-461.0,-2013.0,3334.0,-848.0,Reinvestment + Deleveraging
DLF,DLF Ltd,Real Estate,2024.0,2539.0,-1529.0,177.0,4290.0,956.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2013.0,127.0,-231.0,118.0,526.0,,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2014.0,198.0,-270.0,65.0,641.0,115.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2015.0,222.0,-474.0,234.0,904.0,263.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2016.0,433.0,-633.0,196.0,1192.0,288.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2017.0,455.0,-2482.0,2025.0,1497.0,305.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2018.0,730.0,464.0,-1159.0,439.0,-1058.0,Cash Generation + Deleveraging
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2019.0,807.0,-958.0,209.0,700.0,261.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2020.0,1280.0,-4657.0,3357.0,333.0,-367.0,Growth + External Financing
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2021.0,1375.0,-1110.0,-180.0,393.0,60.0,Reinvestment + Deleveraging
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2022.0,1372.0,-1289.0,-179.0,647.0,254.0,Reinvestment + Deleveraging
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2023.0,2630.0,-2313.0,-205.0,643.0,-4.0,Reinvestment + Deleveraging
DMART,Avenue Supermarts Ltd,Consumer Discretionary,2024.0,2746.0,-2468.0,-148.0,713.0,70.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2013.0,1378.0,-1437.0,-157.0,3682.0,,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2014.0,1970.0,-1604.0,-24.0,4477.0,795.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2015.0,2524.0,-2370.0,-433.0,4314.0,-163.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2016.0,3263.0,-1610.0,-1700.0,3352.0,-962.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2017.0,2144.0,-1890.0,-369.0,4918.0,1566.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2018.0,1803.0,-1483.0,-444.0,5071.0,153.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2019.0,2870.0,-769.0,-2133.0,3838.0,-1233.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2020.0,2984.0,-495.0,-2516.0,2210.0,-1628.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2021.0,3570.0,-2255.0,-30.0,3031.0,821.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2022.0,2811.0,-2565.0,-242.0,3384.0,353.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2023.0,5888.0,-4109.0,-2686.0,1347.0,-2037.0,Reinvestment + Deleveraging
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,2024.0,4543.0,-4034.0,-376.0,4854.0,3507.0,Reinvestment + Deleveraging
